S1_NPTXR_1	S1_NPTXR_2	S1_NPTXR_3	S1_NPTXR_4	S1_NPTXR_5	S1_Scramble_1	S1_Scramble_2	S1_Scramble_3	S1_Scramble_4	S1_Scramble_5	S2_NPTX2_1	S2_NPTX2_2	S2_NPTX2_3	S2_NPTX2_4	S2_NPTX2_5	S2_NPTXR_1	S2_NPTXR_2	S2_NPTXR_3	S2_Scramble_1	S2_Scramble_2	S2_Scramble_3
sp|Q14108|SCRB2_HUMAN	-0.118985163941228	-0.305707197425649	-0.120843889610382	0.154436824167222	0.193322932553087	0.18479150648835	0.243759049146917	-0.0584032476772087	-0.139225044651575	-0.0331457690495469	-0.0555113104220108	-0.0232337522136501	0.270120441942938	0.168468291721152	-0.0459030907545307	-0.184256520358903	0.139878822650781	-0.294669562461621	0.0678271492830382	-0.0638611084217994	0.0211406390345992
sp|Q14112|NID2_HUMAN	-0.369661729856382	-0.483004277201802	0.0570987035944252	0.237151381620999	0.127472594420771	0.0206523912760323	0.0674144197980025	0.231671780160375	0.0521263634360372	0.059078372751529	-0.239156617981371	0.150929191489944	0.104351480388813	0.369124142773261	0.178391866296658	0.130380117414799	-0.0234302189791686	0.0306291191642232	-0.550213810762749	-0.0871909901180353	-0.0638142796863817
sp|Q14117|DPYS_HUMAN	-0.415880988306309	0.149944924520891	-0.255923497427681	0.547527021307102	0.0713524436747511	0.270709390578543	-0.25926470493771	0.136977845191466	-0.361682123431013	0.116239688829951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q14118|DAG1_HUMAN	-0.0739772831846936	-0.365184258512317	-0.13255431327988	0.0951453805468767	0.207957942628343	0.113753964718727	0.236638133849457	-0.00781936424606293	-0.0433057056843335	-0.0306544968361307	-0.0994352785063927	0.118306035873457	0.0764327783337453	0.20400058300037	-0.193742888179778	-0.0446077642867457	0.0531782814331313	-0.156974131648133	0.0232593979623854	0.0813699260468594	-0.0617869400289051
sp|Q14119|VEZF1_HUMAN	-0.0578856742151284	-0.396752284984672	-0.120579709206358	0.184467364473898	0.137024336420063	0.206289043325424	0.219191492455214	-0.00955850275988185	-0.127700281090624	-0.0344957844179471	-0.0703388593616705	0.0860542035839537	0.063412449388285	0.199643607981858	-0.124859990042709	-0.0911765484395863	-0.0270493857853806	-0.258630202004786	0.188995752397177	0.129230541850268	-0.0952815695674132
sp|Q14126|DSG2_HUMAN	-0.0791910513716523	-0.280551439448196	-0.12295120109312	0.205668006402359	0.220706810405181	0.117994029897711	0.140708790068245	-0.0361857637537409	-0.144940178531623	-0.0212580025751751	-0.0414413601685653	0.0855150817510176	0.103476965714435	0.209401326274186	-0.12514236733991	-0.105156523582573	0.0841391218624093	-0.174959459804881	0.0104962824508459	0.0234243082603214	-0.0697533754172928
sp|Q14129|DGCR6_HUMAN	-0.107009526083566	-0.287158654068627	-0.180924219843673	0.13009125288181	0.216359787067416	0.0445590100072746	0.171755704433024	-0.0569759080394868	-0.00726526305338403	0.076567816699201	-0.115335889536689	0.0561340382706473	0.102868862829542	0.155761723839304	-0.0935215976838357	-0.191866486979905	0.0162257229399615	-0.143837746270546	0.0794375972895569	0.00462731416446052	0.129506461137498
sp|Q14134|TRI29_HUMAN	-0.283907091221417	-0.481084111727272	-0.326149433321856	0.129174713329605	0.139221842207182	0.206429214727622	0.198201937762664	0.0706785435590869	0.0652866179191064	0.282147766765268	-0.724683152179011	0.578099824967241	0.547084783221969	0.144863476286597	-0.119150908680066	-0.220646633406943	-0.0952049022840407	-0.0503109587178273	0.0924922159503437	-0.0836712472223888	-0.0688724979358789
sp|Q14135|VGLL4_HUMAN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.234012351677073	0.209731930943137	0.34196819469547	0.310382446735093	-0.202590169470131	-0.589467482738152	-0.298017175006709	-0.461288571625843	0.041470926679135	0.157999494683148	0.255798053427776
sp|Q14137|BOP1_HUMAN	-0.0577190836081319	-0.332731152827421	-0.134818784002418	0.156727698768649	0.21789734579018	0.152361606730515	0.149353259243108	-0.0750955005152488	-0.131750722188668	0.0557753326094227	-0.0951787549911835	0.182705730143149	0.106631734264623	0.200712964327947	-0.180977183036286	-0.00423944586868936	-0.0516785026177375	-0.271103896694628	0.0739115492437111	0.135110852417745	-0.0958950471886563
sp|Q14139|UBE4A_HUMAN	-0.124836307858936	-0.420308969243365	-0.16274533575633	0.115673569128699	0.108500000723058	0.163032878384234	0.278095184428558	0.0285437904544608	-0.0398893396338456	0.0539345293734545	-0.0862326860689297	0.173562074418434	0.143831616344212	0.22879934759509	-0.0558976185756661	-0.235458806944938	-0.105285305444901	-0.298341137834464	0.149201785929471	0.121110040449249	-0.0352893098675652
sp|Q14141|SEPT6_HUMAN	-0.105132089853	-0.358559290352718	-0.111737370677391	0.172817362223186	0.236881168601204	0.170375915493283	0.168619086455182	-0.0152957963799566	-0.132670013935551	-0.0252989715742512	-0.125983363635026	0.13763757594029	0.129868236811195	0.180802772302322	-0.156943218978598	-0.0785101724441773	0.0137422120788441	-0.171875954354377	0.119668840719255	-0.0190548868741516	-0.0293520415655823
sp|Q14145|KEAP1_HUMAN	-0.0446918329027912	-0.307056827974603	-0.0419647603950067	0.222816996527422	0.252981297594087	0.0416206844673878	0.134082293437009	-0.098789227422173	-0.139586542985931	-0.019412080345413	0.010569186571855	0.03082245306812	0.0914600283892246	0.10871207362111	-0.0487748806976002	0.0219192258498852	0.0386627666788238	-0.218283650562627	0.104009587499012	0.00513178155615956	-0.144228571973971
sp|Q14146|URB2_HUMAN	-0.0378894617284415	-0.30690754603743	-0.118485825202341	0.234800642664847	0.246584673760244	0.0750414535716364	0.120601526933011	-0.0680416437481894	-0.155432555102504	0.00972873488915501	-0.0417932946772271	0.0332216885274026	0.13105357497728	0.19679571109782	-0.063655114936056	-0.0747078576990043	0.0630364321786971	-0.21125071729635	0.0618470878318142	0.0181357468479411	-0.112683256852326
sp|Q14147|DHX34_HUMAN	-0.0668042783880778	-0.436769890716085	-0.169424206286684	0.182999888908746	0.19572285664723	0.129580955632901	0.221734170112577	-0.0216296765731909	-0.0815651971021712	0.0461553777647433	-0.00653081325952625	0.0884666466422861	0.0968437972559075	0.237690500102472	-0.0442589463475435	-0.039877110747954	-0.0530480876264298	-0.181293024366051	0.00743395737920216	0.00249227503862651	-0.107919194070995
sp|Q14149|MORC3_HUMAN	-0.00905795021356808	-0.232080695140115	-0.0247003374517558	0.345279922244683	0.386211380595749	-0.00389943141786852	0.0473322561954505	-0.186133455099167	-0.235632148773102	-0.0873195409403184	-0.187562467171658	0.0278316405847765	0.0422760230189911	0.157302640940409	-0.176194732275722	0.0410778066139894	0.175076077343984	-0.029011948377267	0.0603594506985597	-0.0605357097198196	-0.0506187816562499
sp|Q14151|SAFB2_HUMAN	-0.0591762085160458	-0.328543544476471	-0.0683889205147748	0.153779387537459	0.218008642881245	0.0827192253039025	0.18775546663282	-0.0716098001229941	-0.114195707280538	-0.000348541444616431	-0.140432933852432	0.0995904512201759	0.105898988109468	0.236685672748387	-0.180339423421703	-0.0616838382546459	0.0486383604816247	-0.158527474103933	0.0365016988816906	0.0601844681885705	-0.0465159699972114
sp|Q14152|EIF3A_HUMAN	-0.071705733646055	-0.404949364654976	-0.114859703530488	0.190972156631313	0.24417513307367	0.110508975582066	0.186293028136577	-0.0629409878622723	-0.0955281767648796	0.0180346730350307	-0.13162278890777	0.0308163172253683	0.0736893465397196	0.143670945996522	-0.234576903285776	-0.040457468485875	0.0994245757329828	-0.191234070544009	0.077061496111704	0.172966721470002	0.000261828147123551
sp|Q14155|ARHG7_HUMAN	-0.0610503201989764	-0.288427473454249	-0.140354666640572	0.26295812179145	0.179404462167292	0.119408620485431	0.137081528463615	-0.046145265927856	-0.17919685670385	0.0163218500177026	-0.176455828478165	0.00581492770020107	0.0546525500049107	0.113893600303378	-0.213334087828458	0.0387545033992178	0.146564178815625	-0.0711532483806068	0.105769930875013	0.0393251435742837	-0.043831669985405
sp|Q14156|EFR3A_HUMAN	0.00512097290089214	-0.291674511070648	-0.033899877100039	0.163125303796349	0.23356425461913	0.0805612646091409	0.163744091660731	-0.125360245602076	-0.154779119080694	-0.0404021347327987	-0.0801166968230471	0.124180683741393	0.15178271122325	0.193211047337876	-0.15757427597944	-0.0850783078204671	0.0783583678407298	-0.13205271975994	0.0299347676211952	-0.00056630554164403	-0.12207927183991
sp|Q14157|UBP2L_HUMAN	-0.0735263241881696	-0.287381501609413	-0.165379900311001	0.264563034603514	0.232740222952644	0.0713513027318548	0.159635934505094	-0.0728270417605918	-0.115856961319531	-0.0133187656044134	-0.191009589471581	0.0909041964391476	0.0876288408976461	0.197445274251254	-0.262124525896932	-0.0210078944101375	0.10121420498798	-0.115645506981246	0.126348058530553	0.0443076586698945	-0.0580607170165849
sp|Q14160|SCRIB_HUMAN	-0.0295929246840424	-0.332226884448078	-0.149955035422758	0.165169585440194	0.216630310886385	0.10135455225974	0.174586161179574	-0.0744633339597204	-0.0831895620795695	0.0116871308282618	-0.0311049340230894	0.113881400570739	0.127528282656611	0.178057037908176	-0.0794043297537662	-0.130580732475282	-0.00752894742219344	-0.268574586654098	0.0887183228267666	0.102463247582626	-0.0934547612164972
sp|Q14161|GIT2_HUMAN	-0.00424221632660972	-0.314043265596187	-0.0762814661088348	0.219170923977148	0.264986192343878	0.0660387966512535	0.127748538589447	-0.0517102279028123	-0.189117142574271	-0.042550133053024	-0.23618740207416	0.0717890264558852	0.0585218264632601	0.169994566398703	-0.299165845293804	-0.0471060606814992	0.100376734869642	-0.0698526265571244	0.169539450571816	0.104621965745357	-0.0225316358980819
sp|Q14165|MLEC_HUMAN	-0.0552335242794526	-0.26183914224883	-0.169744010573989	0.245758683407005	0.192612560094638	0.0688379730938474	0.192557610356376	-0.0461710415101809	-0.152099690841838	-0.0146794174975887	-0.175162376958281	0.0373261631594577	0.0903256868225591	0.163331683119745	-0.139267560926815	-0.0507825686650763	0.141549942870364	-0.122041858295654	0.012670992945303	0.0699044575855268	-0.0278545616571358
sp|Q14166|TTL12_HUMAN	-0.0641308861258258	-0.345568074122081	-0.124267317847126	0.206549090236381	0.192171692282669	0.114040806407723	0.179141168742242	-0.0529034049227061	-0.123810895216167	0.0187778205648785	-0.0402741075642332	0.0857825785835766	0.132639352976733	0.180450703270676	-0.0522810638465916	-0.127146668085968	0.00624989713295084	-0.181874278903304	0.0620314197178475	0.0475906291141402	-0.113168462395836
sp|Q14168|MPP2_HUMAN	-0.00141163262593204	-0.38586044694464	-0.114867961251025	0.15204545758363	0.249265758592853	0.104179289464404	0.166593345904268	-0.0787196425713548	-0.0849062386291071	-0.00631792952310851	-0.0768656560757972	0.0963476821871294	0.191509785673865	0.2009285503138	-0.0825274958316486	-0.107796443826182	-0.038757543783193	-0.309027530119457	0.0399468299911453	0.0600938900190772	0.0261479314512527
sp|Q14181|DPOA2_HUMAN	-0.0409807491109386	-0.272695955242468	-0.0418211769091352	0.238174803455947	0.258959148968975	0.0554148312086449	0.104498154951077	-0.144821862432572	-0.14830624841961	-0.00842094646993386	0.00831538017369595	0.0165390626294865	0.115047714261276	0.130701661208618	-0.146957171333338	-0.12823376772066	0.256329877174496	-0.163983313741027	0.0323766062186743	-0.040667756315394	-0.0794682925558329
sp|Q14185|DOCK1_HUMAN	-0.0707853555019858	-0.381013397527356	-0.11577667960409	0.259083247112351	0.191684005501306	0.0871260067724851	0.152260774757859	-0.0735487533124999	-0.110679189942741	0.0616493417446577	-0.019034838967987	0.0656820877913868	0.164763641175325	0.213613516174725	-0.142035342999705	-0.108845641386649	0.0227323988878722	-0.163639280351629	0.0527096073160529	0.0437842015606998	-0.129730349200097
sp|Q14186|TFDP1_HUMAN	0.0567356622685569	-0.206118784278039	-0.091422495171146	-0.0611463122122899	0.0761617130500507	0.0443255874427809	0.105618629994867	-0.0606430296213305	-0.129421086666691	0.26591011519323	0.247415575371981	0.0341655231582016	0.164720099828377	-0.0529703911691061	-0.0716884447857134	-0.126525178152249	0.258607801417544	-0.315470359639779	-0.0224014419703946	0.16446468253763	-0.280317866596497
sp|Q14191|WRN_HUMAN	-0.101690980454586	-0.415313445217858	-0.134853107304661	0.147740812938684	0.119535383924459	0.153439533883085	0.227960534562207	-0.00376512801915665	-0.0268000759827986	0.0337464716706125	-0.0676767872875403	0.132814606650676	0.178357026123374	0.218884313963179	-0.0313008826325986	-0.201309328124622	0.0661602695958511	-0.197182470502439	0.0634220171479684	-0.120605570917379	-0.0415631940164767
sp|Q14194|DPYL1_HUMAN	-0.0237500643802173	-0.348294005950167	-0.102275011543924	0.213198979752106	0.253616128837522	0.0810330071820217	0.17613876701764	-0.115673476766586	-0.126906591434762	-0.00708773271364804	-0.0757846117969456	0.0675620714308767	0.112790252356988	0.145274230050098	-0.203042045734322	-0.0351310506238924	0.088491587377313	-0.157404066277022	0.0817031000497786	0.0674829582033178	-0.0919424250361978
sp|Q14195|DPYL3_HUMAN	-0.148682092233775	-0.246778841775228	-0.0322798617702054	0.258840051911798	0.22096680494754	0.0415747621189705	0.109817204375449	0.0625708911766156	-0.151580849396211	-0.114448069354963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q14197|ICT1_HUMAN	-0.0862939489948996	-0.249363766264987	-0.137266101669161	0.28068743251688	0.113581172377199	0.192505188331448	0.1841363415574	-0.0449999106069758	-0.195357835338722	-0.0576285719081944	-0.151287973770337	0.0817089587240003	0.112204046237619	0.136371033814626	-0.135066304105369	-0.0507192407665238	0.0757925477348393	-0.175482915959803	0.121897397895045	0.0783031263320625	-0.0937206761361657
sp|Q14201|BTG3_HUMAN	0.198554466399718	-0.138352827958582	0.0373637572686377	0.284868895847104	0.217221458986484	-0.156508552078171	0.0536714316531231	-0.0839691574971541	-0.191350970131675	-0.221498502489496	0.439548203495188	-0.242908303410513	0.193618063692447	0.0152096437245363	0.215994672150289	0.0875258933590829	0.25598896040592	-0.0721352676170188	-0.291308038255134	-0.0984029935854365	-0.503130833959365
sp|Q14202|ZMYM3_HUMAN	-0.0256937750098848	-0.370076234768669	-0.0857981736891293	0.201587663497844	0.218421577237518	0.101310849476208	0.177356671893199	-0.105065725073852	-0.122100545377471	0.010057691814225	-0.0752508099394589	0.114504550092996	0.149606383472322	0.210575998495159	-0.121292695232184	-0.0462045326393471	-0.0156753327984798	-0.233856690829975	0.116923897763986	0.0556845539030685	-0.155015322288094
sp|Q14203|DCTN1_HUMAN	-0.0575407381742702	-0.368808332171748	-0.120538502256301	0.145975953133464	0.187922843690195	0.122412060981854	0.251008527736984	-0.075542550651913	-0.0490349620500213	-0.0358543002382575	-0.115294896970982	0.136103412229251	0.0756772598989246	0.236591697927182	-0.189187180793717	-0.102905623365238	-0.00281574474700979	-0.192877573238409	0.117451252258337	0.145414818845545	-0.108157422043894
sp|Q14204|DYHC1_HUMAN	-0.0806615555502946	-0.354583368711275	-0.123322931661364	0.198353172479435	0.16834699392711	0.156708453944297	0.20572832581512	-0.0667648110142701	-0.101321569508301	-0.00248270972047156	-0.150709565409298	0.0909761930601507	0.0975273152061402	0.205187113597248	-0.16672290742863	-0.0620069105511382	0.0464443178219318	-0.164674091832612	0.0929934750018224	0.0664765773095639	-0.0554915167751882
sp|Q14206|RCAN2_HUMAN	0.0372506404316359	-0.154250186301646	-0.1094273819225	0.296310000032379	0.204343375129137	-0.214298753686584	0.0221278475184432	-0.236900852450653	-0.00209395091483355	0.156939262164614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q14207|NPAT_HUMAN	0.00476573864787379	-0.275008513964084	0.0801790684742742	0.44457285207554	0.429953170608012	-0.0545451184397959	0.0770704080736627	-0.373466721467401	-0.245857619255395	-0.0876632647526996	0.0605059889956081	0.212905939119674	0.000688550494896656	0.230808465851264	-0.349744991768343	0.109591578184389	-0.00944753627330767	-0.0486695115327274	-0.0586744730959235	0.0395735781991842	-0.187537588174721
sp|Q14232|EI2BA_HUMAN	-0.079688904039091	-0.280482076463257	-0.135003370223365	0.204227166391585	0.186227194000605	0.126054832291325	0.180743749787739	-0.0484757018730874	-0.126151716333947	-0.0274511735385218	-0.130562619052658	0.0994782345408172	0.131468833414559	0.249246555297539	-0.12835263657129	-0.0682921587699135	0.0684983782348756	-0.157777456493333	0.0676680251647895	0.0162051145133183	-0.147580270278712
sp|Q14240|IF4A2_HUMAN	-0.0188965790702317	-0.302931442162487	-0.131369420247557	0.16155084166135	0.0088332479370941	0.100782168989745	0.25969577735169	-0.0579513328812088	-0.0584771241188179	0.0387638625404106	-0.156654930115179	0.095771446245601	0.143440660072936	0.231746005064389	-0.13530607533197	-0.103872303780097	0.079209232447703	-0.197111624932559	0.0793743357284388	0.0215387706685893	-0.058135516067861
sp|Q14241|ELOA1_HUMAN	0.0348019016646694	-0.322134498474183	-0.033616310599278	0.241868179238779	0.298183397926923	0.177274104998397	0.0828982212946919	-0.122363625172282	-0.219590624493472	-0.13732074638426	-0.367792870067813	0.0796298536261355	0.0450611811562807	0.169126727074509	-0.365182234811161	0.151320656784053	0.179797850279712	0.0127800666524247	0.0727179992592235	0.0934491797824732	-0.0709084097358424
sp|Q14244|MAP7_HUMAN	-0.151671736856201	-0.351760643199412	-0.137332103416267	0.152543964603603	0.209121937111943	0.128512448282537	0.204461306689744	-0.0402969921797127	-0.0233334840728186	0.00975530303657107	-0.0814433671798657	0.103625272623105	0.220510421124218	0.281700542483296	-0.118465748587782	-0.240595510402018	-0.0860287490811495	-0.346841546699252	0.0988625587609248	0.108018110269006	0.0606580166895106
